rows,cols,beta,edge
profiled_ERR011105,profiled_ERR414297,59.495516410719,profiled_ERR011105-profiled_ERR414297
profiled_ERR011099,profiled_ERR414297,60.8762722273098,profiled_ERR011099-profiled_ERR414297
profiled_ERR011087,profiled_ERR414297,59.6915903902176,profiled_ERR011087-profiled_ERR414297
profiled_ERR414340,profiled_ERR414297,62.9219731931003,profiled_ERR414340-profiled_ERR414297
profiled_ERR414327,profiled_ERR414297,61.568126790313,profiled_ERR414327-profiled_ERR414297
profiled_ERR414313,profiled_ERR414297,62.5658282299968,profiled_ERR414313-profiled_ERR414297
S127,profiled_ERR414293,64.9824278097439,S127-profiled_ERR414293
profiled_ERR011245,profiled_ERR414293,62.9783240394878,profiled_ERR011245-profiled_ERR414293
profiled_ERR011186,profiled_ERR414293,61.5337807852727,profiled_ERR011186-profiled_ERR414293
SID532779,profiled_ERR414289,61.3637582693104,SID532779-profiled_ERR414289
S127,profiled_ERR414289,62.2266149912327,S127-profiled_ERR414289
S137,profiled_ERR414289,64.6660530812693,S137-profiled_ERR414289
S194,profiled_ERR414289,60.8640219637823,S194-profiled_ERR414289
S227,profiled_ERR414289,63.6752968939356,S227-profiled_ERR414289
S264,profiled_ERR414289,61.5496165060008,S264-profiled_ERR414289
S286,profiled_ERR414289,61.6499532240834,S286-profiled_ERR414289
S342,profiled_ERR414289,62.4457700328456,S342-profiled_ERR414289
S628,profiled_ERR414289,61.9109231938963,S628-profiled_ERR414289
S77,profiled_ERR414289,64.856688284607,S77-profiled_ERR414289
profiled_ERR011261,profiled_ERR414289,59.2391824014288,profiled_ERR011261-profiled_ERR414289
profiled_ERR011255,profiled_ERR414289,62.6700966699896,profiled_ERR011255-profiled_ERR414289
profiled_ERR011253,profiled_ERR414289,63.3082943528725,profiled_ERR011253-profiled_ERR414289
profiled_ERR011249,profiled_ERR414289,61.3934368435637,profiled_ERR011249-profiled_ERR414289
profiled_ERR011239,profiled_ERR414289,61.8549427805153,profiled_ERR011239-profiled_ERR414289
profiled_ERR011226,profiled_ERR414289,64.7376064986121,profiled_ERR011226-profiled_ERR414289
profiled_ERR011198,profiled_ERR414289,63.5808533013459,profiled_ERR011198-profiled_ERR414289
profiled_ERR011194,profiled_ERR414289,64.7392154684104,profiled_ERR011194-profiled_ERR414289
profiled_ERR011184,profiled_ERR414289,59.8422314555793,profiled_ERR011184-profiled_ERR414289
profiled_ERR011182,profiled_ERR414289,59.9847389931856,profiled_ERR011182-profiled_ERR414289
profiled_ERR011087,profiled_ERR414289,62.9211028586099,profiled_ERR011087-profiled_ERR414289
profiled_ERR414297,profiled_ERR414289,62.2172158274661,profiled_ERR414297-profiled_ERR414289
S436,profiled_ERR414287,64.0562596107597,S436-profiled_ERR414287
S628,profiled_ERR414287,64.6162424366001,S628-profiled_ERR414287
profiled_ERR011261,profiled_ERR414287,59.085014961992,profiled_ERR011261-profiled_ERR414287
profiled_ERR011236,profiled_ERR414287,64.9845968721276,profiled_ERR011236-profiled_ERR414287
profiled_ERR011208,profiled_ERR414287,62.7254258237358,profiled_ERR011208-profiled_ERR414287
profiled_ERR011202,profiled_ERR414287,62.4550191733375,profiled_ERR011202-profiled_ERR414287
profiled_ERR011109,profiled_ERR414287,62.5805823538001,profiled_ERR011109-profiled_ERR414287
profiled_ERR414289,profiled_ERR414287,63.3519237647736,profiled_ERR414289-profiled_ERR414287
SID532802,profiled_ERR414282,64.220267938428,SID532802-profiled_ERR414282
S118,profiled_ERR414282,61.7471107575206,S118-profiled_ERR414282
S121,profiled_ERR414282,64.0494298300255,S121-profiled_ERR414282
S127,profiled_ERR414282,57.7586447491757,S127-profiled_ERR414282
S227,profiled_ERR414282,62.4808982625576,S227-profiled_ERR414282
S264,profiled_ERR414282,62.0733363807615,S264-profiled_ERR414282
S517,profiled_ERR414282,63.5809657963869,S517-profiled_ERR414282
S584,profiled_ERR414282,64.7176067797336,S584-profiled_ERR414282
S598,profiled_ERR414282,59.9843708229695,S598-profiled_ERR414282
profiled_ERR011265,profiled_ERR414282,63.0614760088077,profiled_ERR011265-profiled_ERR414282
profiled_ERR011263,profiled_ERR414282,64.0875127450838,profiled_ERR011263-profiled_ERR414282
profiled_ERR011245,profiled_ERR414282,64.506886119837,profiled_ERR011245-profiled_ERR414282
profiled_ERR011230,profiled_ERR414282,62.961441222536,profiled_ERR011230-profiled_ERR414282
profiled_ERR011226,profiled_ERR414282,59.1453431471025,profiled_ERR011226-profiled_ERR414282
profiled_ERR011224,profiled_ERR414282,62.6880698868812,profiled_ERR011224-profiled_ERR414282
profiled_ERR011216,profiled_ERR414282,62.4504551097501,profiled_ERR011216-profiled_ERR414282
profiled_ERR011200,profiled_ERR414282,63.8624461218272,profiled_ERR011200-profiled_ERR414282
profiled_ERR011186,profiled_ERR414282,64.3198774731034,profiled_ERR011186-profiled_ERR414282
profiled_ERR011176,profiled_ERR414282,63.7222709230217,profiled_ERR011176-profiled_ERR414282
profiled_ERR011168,profiled_ERR414282,64.1430877499219,profiled_ERR011168-profiled_ERR414282
profiled_ERR011164,profiled_ERR414282,61.9535180530489,profiled_ERR011164-profiled_ERR414282
profiled_ERR011162,profiled_ERR414282,64.3057106545093,profiled_ERR011162-profiled_ERR414282
profiled_ERR011154,profiled_ERR414282,64.1449009407659,profiled_ERR011154-profiled_ERR414282
profiled_ERR011146,profiled_ERR414282,63.5123569079224,profiled_ERR011146-profiled_ERR414282
profiled_ERR011142,profiled_ERR414282,63.9306349011723,profiled_ERR011142-profiled_ERR414282
profiled_ERR011087,profiled_ERR414282,63.2328912230545,profiled_ERR011087-profiled_ERR414282
profiled_ERR4143490,profiled_ERR414282,60.1129255199515,profiled_ERR4143490-profiled_ERR414282
profiled_ERR414310,profiled_ERR414282,64.9951315601873,profiled_ERR414310-profiled_ERR414282
profiled_ERR414297,profiled_ERR414282,63.5808460717252,profiled_ERR414297-profiled_ERR414282
SID532802,profiled_ERR414280,64.3427737315998,SID532802-profiled_ERR414280
S127,profiled_ERR414280,64.7310904851522,S127-profiled_ERR414280
profiled_ERR011255,profiled_ERR414280,64.3653625545483,profiled_ERR011255-profiled_ERR414280
profiled_ERR011224,profiled_ERR414280,64.3911431861354,profiled_ERR011224-profiled_ERR414280
profiled_ERR011198,profiled_ERR414280,63.1841856700176,profiled_ERR011198-profiled_ERR414280
profiled_ERR011146,profiled_ERR414280,61.7870184964874,profiled_ERR011146-profiled_ERR414280
profiled_ERR011105,profiled_ERR414280,61.6728678177058,profiled_ERR011105-profiled_ERR414280
profiled_ERR011087,profiled_ERR414280,62.9114286316332,profiled_ERR011087-profiled_ERR414280
profiled_ERR414340,profiled_ERR414280,64.726524230466,profiled_ERR414340-profiled_ERR414280
profiled_ERR414287,profiled_ERR414280,64.7762321153075,profiled_ERR414287-profiled_ERR414280
S126,profiled_ERR414279,64.7246086304275,S126-profiled_ERR414279
S278,profiled_ERR414279,64.0776517159766,S278-profiled_ERR414279
profiled_ERR011261,profiled_ERR414279,63.5762133195702,profiled_ERR011261-profiled_ERR414279
profiled_ERR011198,profiled_ERR414279,62.2775835264909,profiled_ERR011198-profiled_ERR414279
profiled_ERR414280,profiled_ERR414279,64.9408563261497,profiled_ERR414280-profiled_ERR414279
SID532779,profiled_ERR414278,62.508300126774,SID532779-profiled_ERR414278
S127,profiled_ERR414278,56.7101439169818,S127-profiled_ERR414278
S194,profiled_ERR414278,61.617319404916,S194-profiled_ERR414278
S264,profiled_ERR414278,62.5945789291517,S264-profiled_ERR414278
S378,profiled_ERR414278,64.7278315144352,S378-profiled_ERR414278
S436,profiled_ERR414278,63.0788802868931,S436-profiled_ERR414278
S617,profiled_ERR414278,64.9267669016074,S617-profiled_ERR414278
S628,profiled_ERR414278,62.8329755978657,S628-profiled_ERR414278
S77,profiled_ERR414278,59.488431874782,S77-profiled_ERR414278
profiled_ERR011265,profiled_ERR414278,63.9256307246975,profiled_ERR011265-profiled_ERR414278
profiled_ERR011263,profiled_ERR414278,59.1148779357453,profiled_ERR011263-profiled_ERR414278
profiled_ERR011261,profiled_ERR414278,59.5262416545657,profiled_ERR011261-profiled_ERR414278
profiled_ERR011255,profiled_ERR414278,61.4570170907898,profiled_ERR011255-profiled_ERR414278
profiled_ERR011253,profiled_ERR414278,63.8785315463375,profiled_ERR011253-profiled_ERR414278
profiled_ERR011249,profiled_ERR414278,64.2057191540517,profiled_ERR011249-profiled_ERR414278
profiled_ERR011236,profiled_ERR414278,64.6237593305457,profiled_ERR011236-profiled_ERR414278
profiled_ERR011224,profiled_ERR414278,63.8124871472227,profiled_ERR011224-profiled_ERR414278
profiled_ERR011216,profiled_ERR414278,64.4695307341355,profiled_ERR011216-profiled_ERR414278
profiled_ERR011212,profiled_ERR414278,64.4412108151333,profiled_ERR011212-profiled_ERR414278
profiled_ERR011208,profiled_ERR414278,63.5621130370463,profiled_ERR011208-profiled_ERR414278
profiled_ERR011198,profiled_ERR414278,59.8793580597828,profiled_ERR011198-profiled_ERR414278
profiled_ERR011194,profiled_ERR414278,63.5074661945366,profiled_ERR011194-profiled_ERR414278
profiled_ERR011190,profiled_ERR414278,64.1812532237795,profiled_ERR011190-profiled_ERR414278
profiled_ERR011186,profiled_ERR414278,64.2213642210681,profiled_ERR011186-profiled_ERR414278
profiled_ERR011184,profiled_ERR414278,61.5962675954774,profiled_ERR011184-profiled_ERR414278
profiled_ERR011182,profiled_ERR414278,62.0140176789018,profiled_ERR011182-profiled_ERR414278
profiled_ERR011158,profiled_ERR414278,64.9406875834361,profiled_ERR011158-profiled_ERR414278
profiled_ERR011148,profiled_ERR414278,64.9125079435118,profiled_ERR011148-profiled_ERR414278
profiled_ERR011146,profiled_ERR414278,60.3422207908069,profiled_ERR011146-profiled_ERR414278
profiled_ERR011109,profiled_ERR414278,63.6307833913589,profiled_ERR011109-profiled_ERR414278
profiled_ERR011099,profiled_ERR414278,56.954935800479,profiled_ERR011099-profiled_ERR414278
profiled_ERR011087,profiled_ERR414278,56.8443350409815,profiled_ERR011087-profiled_ERR414278
profiled_ERR4143490,profiled_ERR414278,64.0107012133862,profiled_ERR4143490-profiled_ERR414278
profiled_ERR414340,profiled_ERR414278,62.4952927177129,profiled_ERR414340-profiled_ERR414278
profiled_ERR414327,profiled_ERR414278,64.4964921233422,profiled_ERR414327-profiled_ERR414278
profiled_ERR414313,profiled_ERR414278,61.4029342547201,profiled_ERR414313-profiled_ERR414278
profiled_ERR414301,profiled_ERR414278,63.5498832719171,profiled_ERR414301-profiled_ERR414278
profiled_ERR414297,profiled_ERR414278,61.2199272362187,profiled_ERR414297-profiled_ERR414278
profiled_ERR414289,profiled_ERR414278,61.0320789894497,profiled_ERR414289-profiled_ERR414278
profiled_ERR414287,profiled_ERR414278,59.2806857483132,profiled_ERR414287-profiled_ERR414278
profiled_ERR414280,profiled_ERR414278,64.7427714027902,profiled_ERR414280-profiled_ERR414278
profiled_ERR011087,profiled_ERR414274,64.81425309741,profiled_ERR011087-profiled_ERR414274
profiled_ERR4143490,profiled_ERR414274,63.2722933860591,profiled_ERR4143490-profiled_ERR414274
profiled_ERR414278,profiled_ERR414274,62.0405714894897,profiled_ERR414278-profiled_ERR414274
SID532779,profiled_ERR414261,62.5611446258285,SID532779-profiled_ERR414261
SID532802,profiled_ERR414261,63.2959479541738,SID532802-profiled_ERR414261
S127,profiled_ERR414261,62.8903565576549,S127-profiled_ERR414261
S137,profiled_ERR414261,64.9541835315969,S137-profiled_ERR414261
S227,profiled_ERR414261,61.0794273606714,S227-profiled_ERR414261
S342,profiled_ERR414261,64.600271458891,S342-profiled_ERR414261
S53,profiled_ERR414261,61.0091330244359,S53-profiled_ERR414261
S617,profiled_ERR414261,63.1665505501448,S617-profiled_ERR414261
S77,profiled_ERR414261,64.1563016238643,S77-profiled_ERR414261
profiled_ERR011265,profiled_ERR414261,64.0132882738829,profiled_ERR011265-profiled_ERR414261
profiled_ERR011263,profiled_ERR414261,62.032478285798,profiled_ERR011263-profiled_ERR414261
profiled_ERR011261,profiled_ERR414261,63.6744794473874,profiled_ERR011261-profiled_ERR414261
profiled_ERR011239,profiled_ERR414261,64.3254054451655,profiled_ERR011239-profiled_ERR414261
profiled_ERR011236,profiled_ERR414261,64.6295434456775,profiled_ERR011236-profiled_ERR414261
profiled_ERR011226,profiled_ERR414261,60.2753421282062,profiled_ERR011226-profiled_ERR414261
profiled_ERR011216,profiled_ERR414261,62.0191553990004,profiled_ERR011216-profiled_ERR414261
profiled_ERR011208,profiled_ERR414261,64.7960497855305,profiled_ERR011208-profiled_ERR414261
profiled_ERR011200,profiled_ERR414261,62.0319689490484,profiled_ERR011200-profiled_ERR414261
profiled_ERR011186,profiled_ERR414261,63.3245893500738,profiled_ERR011186-profiled_ERR414261
profiled_ERR011184,profiled_ERR414261,63.6995087484431,profiled_ERR011184-profiled_ERR414261
profiled_ERR011148,profiled_ERR414261,63.4919346362448,profiled_ERR011148-profiled_ERR414261
profiled_ERR011142,profiled_ERR414261,64.7713901170374,profiled_ERR011142-profiled_ERR414261
profiled_ERR414340,profiled_ERR414261,64.6015397788483,profiled_ERR414340-profiled_ERR414261
profiled_ERR414327,profiled_ERR414261,59.3774015806787,profiled_ERR414327-profiled_ERR414261
profiled_ERR414310,profiled_ERR414261,63.2369595524769,profiled_ERR414310-profiled_ERR414261
profiled_ERR414297,profiled_ERR414261,58.4615929096082,profiled_ERR414297-profiled_ERR414261
profiled_ERR414278,profiled_ERR414261,61.2618813731243,profiled_ERR414278-profiled_ERR414261
SID530055,profiled_ERR4142578,62.0941074025514,SID530055-profiled_ERR4142578
SID532802,profiled_ERR4142578,62.990772386882,SID532802-profiled_ERR4142578
S118,profiled_ERR4142578,62.8406972859673,S118-profiled_ERR4142578
S126,profiled_ERR4142578,64.1965923426918,S126-profiled_ERR4142578
S127,profiled_ERR4142578,58.4044913161135,S127-profiled_ERR4142578
S137,profiled_ERR4142578,63.627828186752,S137-profiled_ERR4142578
S224,profiled_ERR4142578,64.1789379679375,S224-profiled_ERR4142578
S227,profiled_ERR4142578,62.6798411253595,S227-profiled_ERR4142578
S286,profiled_ERR4142578,63.2785323023431,S286-profiled_ERR4142578
S436,profiled_ERR4142578,60.7955940755731,S436-profiled_ERR4142578
S517,profiled_ERR4142578,64.5139952891863,S517-profiled_ERR4142578
S598,profiled_ERR4142578,62.6560321172277,S598-profiled_ERR4142578
S617,profiled_ERR4142578,63.2292315958209,S617-profiled_ERR4142578
profiled_ERR011265,profiled_ERR4142578,63.1857248136834,profiled_ERR011265-profiled_ERR4142578
profiled_ERR011263,profiled_ERR4142578,58.2356557064007,profiled_ERR011263-profiled_ERR4142578
profiled_ERR011261,profiled_ERR4142578,60.9802028908958,profiled_ERR011261-profiled_ERR4142578
profiled_ERR011251,profiled_ERR4142578,63.7396090067923,profiled_ERR011251-profiled_ERR4142578
profiled_ERR011239,profiled_ERR4142578,62.9739854647955,profiled_ERR011239-profiled_ERR4142578
profiled_ERR011230,profiled_ERR4142578,64.294947059715,profiled_ERR011230-profiled_ERR4142578
profiled_ERR011226,profiled_ERR4142578,62.2872545958135,profiled_ERR011226-profiled_ERR4142578
profiled_ERR011224,profiled_ERR4142578,61.9082714959934,profiled_ERR011224-profiled_ERR4142578
profiled_ERR011216,profiled_ERR4142578,61.1292014123655,profiled_ERR011216-profiled_ERR4142578
profiled_ERR011212,profiled_ERR4142578,60.7668012361835,profiled_ERR011212-profiled_ERR4142578
profiled_ERR011198,profiled_ERR4142578,61.2750337384021,profiled_ERR011198-profiled_ERR4142578
profiled_ERR011194,profiled_ERR4142578,62.4511188290957,profiled_ERR011194-profiled_ERR4142578
profiled_ERR011186,profiled_ERR4142578,64.2744966993393,profiled_ERR011186-profiled_ERR4142578
profiled_ERR011176,profiled_ERR4142578,63.5517448354719,profiled_ERR011176-profiled_ERR4142578
profiled_ERR011168,profiled_ERR4142578,64.4771577626217,profiled_ERR011168-profiled_ERR4142578
profiled_ERR011162,profiled_ERR4142578,61.3155515463585,profiled_ERR011162-profiled_ERR4142578
profiled_ERR011142,profiled_ERR4142578,62.0971891647879,profiled_ERR011142-profiled_ERR4142578
profiled_ERR011136,profiled_ERR4142578,64.8578840865974,profiled_ERR011136-profiled_ERR4142578
profiled_ERR011134,profiled_ERR4142578,63.7967164084745,profiled_ERR011134-profiled_ERR4142578
profiled_ERR011126,profiled_ERR4142578,62.7269299189028,profiled_ERR011126-profiled_ERR4142578
profiled_ERR011114,profiled_ERR4142578,58.4729947230629,profiled_ERR011114-profiled_ERR4142578
profiled_ERR011099,profiled_ERR4142578,62.3524395199677,profiled_ERR011099-profiled_ERR4142578
profiled_ERR011087,profiled_ERR4142578,61.4568712876468,profiled_ERR011087-profiled_ERR4142578
profiled_ERR4143490,profiled_ERR4142578,62.9933931128401,profiled_ERR4143490-profiled_ERR4142578
profiled_ERR414340,profiled_ERR4142578,63.2502924533738,profiled_ERR414340-profiled_ERR4142578
profiled_ERR414327,profiled_ERR4142578,60.4589544948468,profiled_ERR414327-profiled_ERR4142578
profiled_ERR414313,profiled_ERR4142578,62.979821060435,profiled_ERR414313-profiled_ERR4142578
profiled_ERR414297,profiled_ERR4142578,63.231043574606,profiled_ERR414297-profiled_ERR4142578
profiled_ERR414287,profiled_ERR4142578,64.9232531027966,profiled_ERR414287-profiled_ERR4142578
profiled_ERR414282,profiled_ERR4142578,57.986389897621,profiled_ERR414282-profiled_ERR4142578
profiled_ERR414280,profiled_ERR4142578,62.4142370501046,profiled_ERR414280-profiled_ERR4142578
profiled_ERR414278,profiled_ERR4142578,61.4496763086735,profiled_ERR414278-profiled_ERR4142578
profiled_ERR414274,profiled_ERR4142578,62.8991910737382,profiled_ERR414274-profiled_ERR4142578
profiled_ERR414261,profiled_ERR4142578,59.7384449074782,profiled_ERR414261-profiled_ERR4142578
SID530055,profiled_ERR414256,63.4817765171509,SID530055-profiled_ERR414256
SID532802,profiled_ERR414256,59.5903580856313,SID532802-profiled_ERR414256
S118,profiled_ERR414256,61.5934321935145,S118-profiled_ERR414256
S127,profiled_ERR414256,62.2624651213298,S127-profiled_ERR414256
S137,profiled_ERR414256,63.3299144898481,S137-profiled_ERR414256
S227,profiled_ERR414256,62.4201520380843,S227-profiled_ERR414256
S264,profiled_ERR414256,64.3695564318682,S264-profiled_ERR414256
S286,profiled_ERR414256,62.446643007799,S286-profiled_ERR414256
S470,profiled_ERR414256,64.2804248983607,S470-profiled_ERR414256
S485,profiled_ERR414256,63.305048443194,S485-profiled_ERR414256
S53,profiled_ERR414256,60.5703997460839,S53-profiled_ERR414256
S598,profiled_ERR414256,61.9559902901057,S598-profiled_ERR414256
S60,profiled_ERR414256,60.9734653749223,S60-profiled_ERR414256
S643,profiled_ERR414256,63.8253060284805,S643-profiled_ERR414256
profiled_ERR011265,profiled_ERR414256,54.4908560113039,profiled_ERR011265-profiled_ERR414256
profiled_ERR011263,profiled_ERR414256,63.2572976760944,profiled_ERR011263-profiled_ERR414256
profiled_ERR011261,profiled_ERR414256,61.7096425088784,profiled_ERR011261-profiled_ERR414256
profiled_ERR011251,profiled_ERR414256,61.6827928442364,profiled_ERR011251-profiled_ERR414256
profiled_ERR011236,profiled_ERR414256,64.0674430653893,profiled_ERR011236-profiled_ERR414256
profiled_ERR011230,profiled_ERR414256,61.4907430884064,profiled_ERR011230-profiled_ERR414256
profiled_ERR011226,profiled_ERR414256,59.7671478943039,profiled_ERR011226-profiled_ERR414256
profiled_ERR011216,profiled_ERR414256,58.9305420788176,profiled_ERR011216-profiled_ERR414256
profiled_ERR011214,profiled_ERR414256,64.0805818852642,profiled_ERR011214-profiled_ERR414256
profiled_ERR011202,profiled_ERR414256,63.7739340292278,profiled_ERR011202-profiled_ERR414256
profiled_ERR011186,profiled_ERR414256,61.3276722107811,profiled_ERR011186-profiled_ERR414256
profiled_ERR011184,profiled_ERR414256,64.0878224972482,profiled_ERR011184-profiled_ERR414256
profiled_ERR011164,profiled_ERR414256,61.3829369022646,profiled_ERR011164-profiled_ERR414256
profiled_ERR011154,profiled_ERR414256,56.9904495865095,profiled_ERR011154-profiled_ERR414256
profiled_ERR011146,profiled_ERR414256,63.7044097031846,profiled_ERR011146-profiled_ERR414256
profiled_ERR011134,profiled_ERR414256,58.529519506611,profiled_ERR011134-profiled_ERR414256
profiled_ERR011126,profiled_ERR414256,58.7949392965171,profiled_ERR011126-profiled_ERR414256
profiled_ERR011105,profiled_ERR414256,56.0948219043955,profiled_ERR011105-profiled_ERR414256
profiled_ERR011087,profiled_ERR414256,64.3994515281585,profiled_ERR011087-profiled_ERR414256
profiled_ERR4143490,profiled_ERR414256,64.1956670827184,profiled_ERR4143490-profiled_ERR414256
profiled_ERR414327,profiled_ERR414256,63.3421891620492,profiled_ERR414327-profiled_ERR414256
profiled_ERR414297,profiled_ERR414256,61.6200170250296,profiled_ERR414297-profiled_ERR414256
profiled_ERR414287,profiled_ERR414256,64.4703988861983,profiled_ERR414287-profiled_ERR414256
profiled_ERR414282,profiled_ERR414256,59.9431978900334,profiled_ERR414282-profiled_ERR414256
profiled_ERR414280,profiled_ERR414256,64.1651385777582,profiled_ERR414280-profiled_ERR414256
profiled_ERR414261,profiled_ERR414256,62.1228369530855,profiled_ERR414261-profiled_ERR414256
profiled_ERR4142578,profiled_ERR414256,63.0319045625321,profiled_ERR4142578-profiled_ERR414256
SID532802,profiled_ERR4142534,63.8636104235755,SID532802-profiled_ERR4142534
S127,profiled_ERR4142534,62.2564191326725,S127-profiled_ERR4142534
S436,profiled_ERR4142534,63.7858587962019,S436-profiled_ERR4142534
S475,profiled_ERR4142534,63.453012419012,S475-profiled_ERR4142534
S479,profiled_ERR4142534,63.2901443595101,S479-profiled_ERR4142534
profiled_ERR011261,profiled_ERR4142534,62.8943404901933,profiled_ERR011261-profiled_ERR4142534
profiled_ERR011255,profiled_ERR4142534,59.6480869845779,profiled_ERR011255-profiled_ERR4142534
profiled_ERR011226,profiled_ERR4142534,64.4121493753088,profiled_ERR011226-profiled_ERR4142534
profiled_ERR011224,profiled_ERR4142534,59.1243516403722,profiled_ERR011224-profiled_ERR4142534
profiled_ERR011212,profiled_ERR4142534,61.5737941201291,profiled_ERR011212-profiled_ERR4142534
profiled_ERR011208,profiled_ERR4142534,62.1409306735171,profiled_ERR011208-profiled_ERR4142534
profiled_ERR011204,profiled_ERR4142534,57.1027598466384,profiled_ERR011204-profiled_ERR4142534
profiled_ERR011198,profiled_ERR4142534,61.4638136204326,profiled_ERR011198-profiled_ERR4142534
profiled_ERR011190,profiled_ERR4142534,61.2343230735877,profiled_ERR011190-profiled_ERR4142534
profiled_ERR011176,profiled_ERR4142534,60.366592746728,profiled_ERR011176-profiled_ERR4142534
profiled_ERR011166,profiled_ERR4142534,62.2381247498096,profiled_ERR011166-profiled_ERR4142534
profiled_ERR011162,profiled_ERR4142534,58.7463405779781,profiled_ERR011162-profiled_ERR4142534
profiled_ERR011160,profiled_ERR4142534,64.7178548254663,profiled_ERR011160-profiled_ERR4142534
profiled_ERR011158,profiled_ERR4142534,60.6100761305609,profiled_ERR011158-profiled_ERR4142534
profiled_ERR011146,profiled_ERR4142534,62.6604412737751,profiled_ERR011146-profiled_ERR4142534
profiled_ERR011136,profiled_ERR4142534,62.4943811909058,profiled_ERR011136-profiled_ERR4142534
profiled_ERR011109,profiled_ERR4142534,63.6579661151112,profiled_ERR011109-profiled_ERR4142534
profiled_ERR011105,profiled_ERR4142534,62.0605122101014,profiled_ERR011105-profiled_ERR4142534
profiled_ERR011099,profiled_ERR4142534,57.2678120823631,profiled_ERR011099-profiled_ERR4142534
profiled_ERR011097,profiled_ERR4142534,62.3642775959801,profiled_ERR011097-profiled_ERR4142534
profiled_ERR011087,profiled_ERR4142534,58.3205825021305,profiled_ERR011087-profiled_ERR4142534
profiled_ERR4143490,profiled_ERR4142534,61.9350519646186,profiled_ERR4143490-profiled_ERR4142534
profiled_ERR414348,profiled_ERR4142534,63.6656814644572,profiled_ERR414348-profiled_ERR4142534
profiled_ERR414340,profiled_ERR4142534,56.1506839055067,profiled_ERR414340-profiled_ERR4142534
profiled_ERR414304,profiled_ERR4142534,62.3574061571327,profiled_ERR414304-profiled_ERR4142534
profiled_ERR414301,profiled_ERR4142534,60.500216959218,profiled_ERR414301-profiled_ERR4142534
profiled_ERR414297,profiled_ERR4142534,61.2291895556298,profiled_ERR414297-profiled_ERR4142534
profiled_ERR414287,profiled_ERR4142534,62.7383363089374,profiled_ERR414287-profiled_ERR4142534
profiled_ERR414280,profiled_ERR4142534,60.0815901309136,profiled_ERR414280-profiled_ERR4142534
profiled_ERR414279,profiled_ERR4142534,64.7092948594066,profiled_ERR414279-profiled_ERR4142534
profiled_ERR414278,profiled_ERR4142534,58.381031860672,profiled_ERR414278-profiled_ERR4142534
profiled_ERR414274,profiled_ERR4142534,63.5522711871675,profiled_ERR414274-profiled_ERR4142534
profiled_ERR414261,profiled_ERR4142534,63.3663598738247,profiled_ERR414261-profiled_ERR4142534
profiled_ERR4142578,profiled_ERR4142534,61.1894613997369,profiled_ERR4142578-profiled_ERR4142534
profiled_ERR414256,profiled_ERR4142534,63.65814531855,profiled_ERR414256-profiled_ERR4142534
profiled_ERR011255,profiled_ERR414245,63.2660806814067,profiled_ERR011255-profiled_ERR414245
S127,profiled_ERR414244,54.5866297628465,S127-profiled_ERR414244
S137,profiled_ERR414244,59.937105173863,S137-profiled_ERR414244
S194,profiled_ERR414244,63.5784892063026,S194-profiled_ERR414244
S227,profiled_ERR414244,63.3266908676788,S227-profiled_ERR414244
S436,profiled_ERR414244,63.7586774926464,S436-profiled_ERR414244
S517,profiled_ERR414244,63.1447641080507,S517-profiled_ERR414244
S617,profiled_ERR414244,64.6703666153883,S617-profiled_ERR414244
S88,profiled_ERR414244,61.3630705943826,S88-profiled_ERR414244
profiled_ERR011267,profiled_ERR414244,62.6870234212015,profiled_ERR011267-profiled_ERR414244
profiled_ERR011263,profiled_ERR414244,60.1451657326993,profiled_ERR011263-profiled_ERR414244
profiled_ERR011261,profiled_ERR414244,63.4097388580184,profiled_ERR011261-profiled_ERR414244
profiled_ERR011257,profiled_ERR414244,64.4225748957592,profiled_ERR011257-profiled_ERR414244
profiled_ERR011255,profiled_ERR414244,62.1684660725308,profiled_ERR011255-profiled_ERR414244
profiled_ERR011236,profiled_ERR414244,64.7260468576379,profiled_ERR011236-profiled_ERR414244
profiled_ERR011226,profiled_ERR414244,62.4206416009993,profiled_ERR011226-profiled_ERR414244
profiled_ERR011224,profiled_ERR414244,62.6396592076735,profiled_ERR011224-profiled_ERR414244
profiled_ERR011216,profiled_ERR414244,64.7533737724634,profiled_ERR011216-profiled_ERR414244
profiled_ERR011214,profiled_ERR414244,64.9455688176798,profiled_ERR011214-profiled_ERR414244
profiled_ERR011212,profiled_ERR414244,60.6034464685027,profiled_ERR011212-profiled_ERR414244
profiled_ERR011202,profiled_ERR414244,61.1337031185233,profiled_ERR011202-profiled_ERR414244
profiled_ERR011198,profiled_ERR414244,58.5053324186991,profiled_ERR011198-profiled_ERR414244
profiled_ERR011190,profiled_ERR414244,62.7207588624832,profiled_ERR011190-profiled_ERR414244
profiled_ERR011186,profiled_ERR414244,64.7254794519317,profiled_ERR011186-profiled_ERR414244
profiled_ERR011162,profiled_ERR414244,57.3034210586247,profiled_ERR011162-profiled_ERR414244
profiled_ERR011146,profiled_ERR414244,58.231325775753,profiled_ERR011146-profiled_ERR414244
profiled_ERR011136,profiled_ERR414244,61.3648856672187,profiled_ERR011136-profiled_ERR414244
profiled_ERR011126,profiled_ERR414244,60.8516603958985,profiled_ERR011126-profiled_ERR414244
profiled_ERR011105,profiled_ERR414244,61.7901640522735,profiled_ERR011105-profiled_ERR414244
